,label,location,tweet_text
2854,,"Augusta, GA","@CNN Okay, anti-contraception, anti-abortion, anti-socialism.  Sounds like utopia."
2855,,"Lexington, KY",@HalSparks Everyone who’s for abortion is pro-death. And they hate babies. Your argument is invalid you satanic swine.
2856,,Aloha Oregon,@JamesPMorrison HE SAID AN ABORTION IN NINTH MONTH IS WRONG YOU LIBTURD. BUT DEMS HAVE NO PROBLEM WITH MURDER.
2857,,"Mesa, AZ",@krassenstein @BarbPFox Are we SERIOUSLY supposed to believe Trump has never paid for one of his mistresses to have an abortion?
2858,,,@mashable No way he’s made it this far without paying for a side pieces abortion.
2859,,"Wisconsin, USA","@NBCNews No, that's a lie, of course. European countries have abortion laws that are more permissive."
2860,,"Watson, LA","I LOVE my brothers and sisters in Christ but WE are not responding to the abortion holocaust in a loving, biblical way."
2861,,"Kansas, USA",@misjudge_me @AnastasiaBarzee @SenateMajLdr Which if left to develop turn into humans. The only people for abortion have already been born
2862,,"Tampa, FL","Total MAGA but weed and abortion are non talk points to me. Both are choices. Tax, border and healthcare are the 4year plan. Stick to it."
2863,,,@DonaldTrump_Rev @FoxNews Like how the gop does on the non issue of abortion huh?
2864,,Australia,@Delavegalaw Every woman who has had an abortion because of Trump - speak up now.
2865,,,@shoeluver67 @_celia_marie_ Late term abortion isn't legal unless the life of mother or baby is at risk or dead. You are somewhat crazed.
2866,,"Boise, ID",abortion lovers are completely not going to find their way to God
2867,,ACAB,@jemelehill did he start this speech with the definition of abortion? And finish it with “...and that is how I feel about abortion.”
2868,,"Garner, NC",@imillhiser @DrJenGunter Even Trump has to figure an abortion now is cheaper than child support later.
2869,,,@free_frias @RandPaul Racists love abortion because black babies are aborted at much higher rates than white babies are. #whywemarch
2870,,From Dallas to D.C,"Since 1973, abortion has reduced the black population by over 25 percent. #BlackLivesMatter #ProLife"
2871,,Alabama Home of the Brave,@GDouglasJones Black lives are ok to kill in Dems abortion clinics.  Planned Parenthood the butchers funded by Dems.
2872,,,Who tryna nut in me and go half on a abortion
2873,,gtown,"We need to RADICALLY LOVE women to the point that abortion does not even cross their minds. 

beautifulandbeloved"
2874,,Miami,@Imjustghost I think he was tryna talk about abortion but he's just stupid.
2875,,,@PaulPronco @SrhPlqn @NARAL @ilyseh Now you're changing the subject. Guess you know you have no valid arguments for abortion.
2876,,,"Trump Flubs Key Line In Anti-Abortion Speech
Mary Papenfuss |  It is expected. If he cannot read, he should get someone to read for him."
2877,,,@5TimesTickin @bri_bri_suell @Tellall2012 They only fund abortion  through Medicaid in cases of rape or incest
2878,,,"Instead of negotiating a SOLUTION today, Trump spent the day at an anti-abortion rally and pandering to his xenophobic base #TrumpShutdown"
2879,,,"@jake_domino @AmputeeAtheist @Jonathan_Morrow @LilaGraceRose Abortion is legal, it's not murder, and fetuses aren't babies."
2880,,"Crystal, MN","@realDonaldTrump If you had knocked up Stormy Daniels would you have made her get an abortion or made her bear the kid?

Also, you're gross."
2881,,"Washington DC, USA",@realDonaldTrump @March_for_Life The man who wanted Marla to have an abortion and who had sex with porn stars...oh you hypocrite!
2882,,,"@SilverStarBack It DOESN'T?!
...
Should I tell the local abortion clinics to stop dressing up as Nazis on Halloween then?"
2883,,Gr8s8n,"@westerngoals Is he talking about Hebdo though? There were abortion clinic bombings, but probably not by Catholics"
2884,,New England,"@AynRandPaulRyan @jamesonstarship He thinks that an abortion is a baby torn from the womb at 9 months and then what, killed?"
2885,,USA,"@redlikeroses123 @riarchy_pam_T Personally, I'd rather die giving birth than get an abortion, even if I was raped."
2886,,,ABORTION IS PERFECTLY FINE AND SO IS NO ABORTION. It’s not even that big of an issue. You all are what makes it a big fucking issue.
2887,,Arusha-Tanzania,@contrary55 @Pontifex You left Catholic because you wanted to kill your Kids/abortion??? Better you go than to spread that evil things.
2888,,,@krassenstein One of these days a woman's going to come out and say he paid for her abortion.
2889,,Cuba,@realDailyWire When I see person holding that transparent I am pro abortion
2890,,"California, USA","@HardcoreLeft @_celia_marie_ Yeah, late term abortion is a figment of my imagination."
2891,,Location. Location. Location.,@brycetache @realDonaldTrump Word was that he pressured Marla Maples into getting an abortion but she refused.
2892,,South Africa,@OkayGhana She should’ve known by the second abortion that  nigga wasn’t about her
2893,,,abortion should be a womens choice
2894,,"Ames, Iowa","How is abortion still legal? Seriously, How is that shit still legal?"
2895,,"Tecumseh, MI",@PressSec @POTUS Big turnaround from joking about Marla getting an abortion. You people are hilarious!
2896,,,@krassenstein What if tRump compelled his porn star girlfriend to get an abortion? Would that do it?
2897,,United States,@krassenstein I bet you their is women out there that Trump paid for abortion.  I am waiting for that women to come out.
2898,,#CA 🇺🇸,@RichmondDoc @JennJacques Her choice like mine is to reject abortion.
2899,,"California, USA",@TeamPelosifunny you are a proclaimed believer in our Lord &amp; Saviour Jesus Christ yet you support abortion. HYPOCRITE!!!
2900,,,"@CNN Deny abortion, that's the spirit"
2901,,"California, USA",Trump pretending to care about abortion is still one of the grosser things about him. Which is saying something.
2902,,,Pro-death!   Don’t know why people are so anti-abortion.  #raisemycrackbaby
2903,,"Brisbane, Queensland",@Shakestweetz Funny how he was pro abortion when Marla was pregnant with Tiffany though.......
2904,,,"@CmnSensAmerica @RepJasonSmith Maybe because the Right to Abortion (i.e. baby murder), was inserted into politics?"
2905,,,"@RealJamesWoods some humor for the night. ""I've noticed everyone that's for abortion... has already been born"" - Ronald Reagan"
2906,,"Carlstadt, NJ","@RWPUSA @ABC If anyone, especially old white men, don’t like abortion, they shouldn’t have one!!!  Period. Full stop."
2907,,,"@kylegriffin1 He probably meant 'torn' not born.  
And abortion in the 9th month isn't a thing."
2908,,V,Its no shocker but hopefully trump being anti abortion doesnt change much because its honestly one of the best things we're doing
2909,,,@ems56rn @brokowski14 @MZHemingway i dont oppose abortion in animals early in development either.
2910,,"Westminster, LA",@AmputeeAtheist @Jonathan_Morrow @LilaGraceRose Liar. Abortion murders babies.
2911,,Trumpanzee Jungle,@kmetzpor So does he. But instead he’s jacking up his trumpanzees on abortion and turning off all the lights in DC to go play shit golf.
2912,,,@lisa_keogh No adoption IS NO solution to pregnancy BUT it is an alternative to abortion.....
2913,,"Las Vegas, NV",@ToddDracula @markhoppus I personally would prefer my abortion in the 10 month but I'm picky
2914,,,The first abortion is sad.... 7? Hoe  shut up and move ok!
2915,,"Sparta, TN","@NC5 
Why did you use the term “Anti-Abortion” while referring to a “Pro Life” gathering?
#YourBiasIsShowing"
2916,,"iPhone: 0.000000,0.000000",@darlenewaters @Love_Cookin @GrnEyedMandy @PPact Abortion kills too honey. Who gave you the right to force every unborn child to die?
2917,,"Indianapolis, IN",@itsfrancoharris Retro-active abortion?
2918,,bumpass va,@Lrihendry vote for 20 wk abortion ban vote for national reciprocity vote repeal Obamacare vote for Kate law all screwed for 60. Get over it
2919,,"oxnard, ca",@roliedc Oh should’ve said hi I was there today getting an abortion
2920,,,@DonaldJTrumpJr You are bat shit crazy!  I’ll bet your kids will wish you had a different position on abortion as they mature.
2921,,The Tree House ,@dsoll_ that shit Is fish abortion in seaweed
2922,,,@EdWhelanEPPC Okay. Make long acting reversible contraception free for all and abortion will drop to negligible in no time flat.
2923,,,@CongCulberson “Pray to end Abortion”? WHAT? Is that like pray the gay away? Come tomorrow too! You’ll have fun being booed!
2924,,,abortion rights are neat 💯
2925,,"Pittsburgh, PA",@gettinnoticedmo And we support abortion. ✊🏻
2926,,,"@MrOzAtheist Talking about abortion and the killing of babies...who is truly the ""Imbecile?"""
2927,,In the Bible Belt,Partial Birth Abortion #IThink_____IsDisgusting
2928,,the greatest nation in history,@Adam_Stirling Maybe. Canadians might end up being so naive about abortion being settled that this goes nowhere.
2929,,"Seattle, WA",i had an aBoRtiOn
2930,,Guatemala,"@JoyAnnReid Porn star patronizer tells immoral minority group he's against abortion, but denies children right to health care."
2931,,,"@HuffPost Its pro life not ""anti-abortion"" journalist wannabes"
2932,,"Clarksville, Tennessee",@SparkleSoup45 @realDonaldTrump Abortion is premeditated murder
2933,,United States,@politico Good. That's a fucking awful tax abortion
2934,,"Alberta, Canada",@DarbyCar @RosieBarton I'm in favour of abortion; it probably saved my life.
2935,,"south of Houston, TX","@BrandyLJensen abortion? except for the part where a shitload of Dems pols are pro-life, so even then..."
2936,,America or Capital of The West,"@Eastside_Rico @thehill I mean abortion, do you believe in that? If so, you don’t really"
2937,,,@CNN Even communist .....they don't want abortion
2938,,"East Windsor, New Jersey",@realDonaldTrump @March_for_Life I bet you would have paid for Stormy Daniels to get an abortion if you knocked her up.
2939,,The VCR,@ravens755 @BauguessChris @tamie_1986 @RMcGachey @RealSaavedra It’s a human life for some people. Maybe it’s closure to get a abortion.
2940,,"Pittsburgh, PA",@Pontifex I do not understand why you just honored an abortion activist then.  Made no sense.
2941,,"Kansas City, MO",@Liz_Wheeler I don't trust people that make abortion a racial issue.
2942,,"Virginia, USA",Using Tax Dollars to pay for #abortion ?
2943,,,@realDonaldTrump @March_for_Life I believe in abortion for any woman that wants one. Are u the body police
2944,,Utopia of Greed ,@InnovativeApril @DWhitINger @OliverMcGee Just because a law states it's illegal or legal does not make it right. Abortion is legal.
2945,,"Fairfax, VA",@nintendonaut @MattWalshBlog You think any abortion for any reason= killing babies. I don't think that's true.
2946,,"Leander, TX",7/ And that’s the worst part about these lies. Because there are many proven ways to reduce abortion. Guess what! I want that too!
2947,,NJ,@CNN Anti-Abortion rights? You mean anti-murder?
2948,,The Interwebz,@grisel2606 @Eastside_Rico @thehill All these evangelicals care about is abortion.  That's the issue they vote on
2949,,,I'm so old I remember when #Democrats shut down government over government funded #abortion. #SchumerShutdown
2950,,,"@SpeakerRyan Ok, don’t have an abortion. I demand my right to have one is preserved! My body, my choice !"
2951,,,@Dennis_B46 @TheView Who said ANYTHING about abortion...sorry to hear you're having a bad day...hope tomorrow is better.
2952,,in bed,"im just curious, pls rt after voting

this is about the death penalty and abortion"
2953,,,@kid_prairie @shannonrwatts No one has an abortion at 9 months! WTH is he talking about?
2954,,,@washingtonpost Abortion is the cruelest thing women do 2 each other😢 #Pro-life #RealFeminism
2955,,,"#IThink_____IsDisgusting Abortion, Regressive Leftists, 3rd Wave Feminists and their Period ""Art"""
2956,,NJ ,@TheMarcStone If this is what I think it is then Trump is a 9 month abortion
