,label,location,tweet_text
1319,,,@PamelaGeller What happened to the Death Penalty?
1320,,Rent free in your mind.,Florida shooter is willing to plea bargain to avoid the death penalty.
1321,,,@_jakethedank Death penalty please.
1322,,"Washington, USA",@matt_odonnell This guy deserves the death penalty or life in prison. No other alternatives. 🤗🤗 Sorry.
1323,,"Ocean City, MD",@FoxNews No not acceptable Death Penalty is the only answer. No one needs to support him
1324,,"Longview, WA",@haha_leach I’m all for the death penalty
1325,,"Seymour, CT",@FoxNews He should get the death penalty.  Not the Humane lethal injection either.  He should suffer a very slow and painful death!!!
1326,,"Salt Lake County, Utah","Do you support a repeal of the death penalty?

#utpol #utleg #deathpenalty #uspol"
1327,,Rethinking the World with You,@FoxNews A killer of 17 people has to punished with death penalty.
1328,,"Lawton, OK",@Torey_24 Exactly what I’m saying 🤦🏼‍♀️ like people in prison will do him so much worse than the death penalty
1329,,,"@WTAE He wants to avoid receiving the death penalty but had no problem serving it?
No dice! Fry his ass!"
1330,,,@PamelaGeller Why not the death penalty?
1331,,United States,"@FoxNews I can't believe that murder can avoid the death penalty. then, for the law it is legal to kill innocents."
1332,,,@Russell___Smith Maybe they can just name the program that after they get the death penalty....
1333,,the bank ,I just wanna know why they trynna plea bargain for that Florida school shooter to avoid him getting the death penalty😒
1334,,Texas,"""I am against the death penalty because we have innocent people on death row."" - Christopher Scott @HRenewedHope #TCADP2018"
1335,,,@FoxNews No plea Bargain he deserves Death Penalty
1336,,Wisconsin to Arizona,@tae15adams Will they accept his plea deal of life w/no parole or opt for death penalty trial?
1337,,"Gaziantep, Turkey",@FoxNews This animal should get death penalty with no hesitation. How can he overcome that?
1338,,"Winter Garden, FL",@FoxNews He shouldn't be allowed to avert the death penalty.  17 kids received the death penalty bc of him!!
1339,,Scotland,"@LeonKnight_ She wouldn’t make it to court, my wife would already have given her the death penalty 👊😡😡😡"
1340,,,@AC360 Do not accepted guilty shit he's a criminal he's deserved death penalty !!!!!!!!!!!
1341,,,@FoxNews Death penalty!!!!! Deserves it.
1342,,"Vancouver, Canada ",@markberman The abomination deserves the death penalty... to know it’s inevitable.  EVERY FUCKING DAY
1343,,"ÜT: 40.086213,-75.398324",@SportsCenter Won't matter. @UNC should already have the death penalty.
1344,,The Peach State ,Death penalty for murderers don’t make sense to me-They obviously didn’t value life to begin w/ so what’s theirs any different? Easy way out
1345,,"Watsonville, CA",@lovvelyfrog So you aren’t 100% against the death penalty then?
1346,,,"@FoxNews Sorry-he May be young, but if death penalty was ever deserved, it’s now."
1347,,,@newscentermaine GO FOR THE DEATH PENALTY - he is the true meaning of human waste.
1348,,,@FoxNews @AGPamBondi don’t let nic cruz plead out to avoid the death penalty and don’t let them move the trial!
1349,,Marvins Room,@FoxNews Death penalty either way.... why does he deserve to live and the ones who passed didn’t get the opportunity? Kill the fucker!
1350,,Kansas City MO,@itownhard @CollegeGameDay You think they will get the death penalty?
1351,,"California, USA",@KamalaHarris And yet you support abortion and are anti death penalty...
1352,,"La Porte City, Iowa. USA",@FoxNews No death penalty. Sit and Rott
1353,,Coventry,"@FoxNews The death penalty isn’t a punishment. Quick, humane - just like how’d you’d put down a dog. Let him serve life in a shithole."
1354,,United States,@ABC Terrorism deserves the death penalty!
1355,,"Camden, GA","the death penalty is unnatural, cruel, and should be unconstitutional. its hypocritical, and shouldnt be used on anyone. idc idc idc"
1356,,,@FoxNews Why are people that are all for killing babies and aborting them all of a sudden against the death penalty?
1357,,South Carolina,@FoxNews He admitted it! He should get the Death Penalty in 24 Hours!!
1358,,,@FoxNews Pleading guilty should equal the death penalty. Instantly
1359,,"santa clara, california","Death penalty for a child rapist in pak, India needs to learn from Pakistan here #DeathPenalty #india #Pakistan #justiceserved"
1360,,,@FoxNews he needs the death penalty to send a message that mass killings will NOT be tolerated.  #Florida #FloridaShooting
1361,,"Birtley, England",@LeonKnight_ Horse whipped every minute of every hour until the day she dies. The death penalty is to easy. People like this need punished
1362,,,@FoxNews Let him plead guilty but the death penalty stays on the table! He didn't show his victims any mercy.
1363,,,@FoxNews Would him getting the death penalty possibly prevent others from doing this?
1364,,"Kettering, OH",@luke_v32 he might get death penalty
1365,,"Colorado, USA",@FoxNews Ridiculous how people who choose to inflict the death penalty on others always ask to be spared themselves.
1366,,chicago🔁mizzou,@SirMercuryFB @MikeElChingon don't give him the death penalty.that would be the easy way out
1367,,"Houston, TX","@seanpadilla Coldplay &amp; John Mayer fusion? 

Traditionally I've been against the death penalty but I really have to wonder."
1368,,,"@FoxNews Really? He consciously killed people and he is afraid of death penalty, u guys are kidding"
1369,,"Quincy, MA",@UnSocialMe @FoxNews I think he should get the death penalty too
1370,,"New Jersey, USA",@FoxNews He killed 17 people!  He should get the death penalty!  An eye for an eye!
1371,,Maryland,"@ramzpaul It may just keep him from facing the death penalty. If not, he deserves to die."
1372,,Central Texas,"get the death penalty. Should be mandatory. We can learn from their ""Why"" but what is done has been done."
1373,,,@FoxNews He is guilty!  He deserves the death Penalty!!  No pleas!
1374,,"Grand Rapids, MI",I hate the death penalty
1375,,United States,@FoxNews He NEEDS to get death penalty or this is a slap in the face to all the whole state of florida and the nation
1376,,,@FoxNews He deserves much worse than the death penalty
1377,,California,@nypost He assigned the death penalty to 17 innocent people by his own means and he's asking for his life to be spared. Revolting. 😷
1378,,The Edge of a Banana Republic,@kurteichenwald @TeaPainUSA @DevinNunes I have always been against the death penalty but I could make an exception for these traitors.
1379,,Miami.,@RTLock17 @RawanHoops I’m late but the death penalty is actually more expensive to tax payers than a life sentence
1380,,"San Diego/Uptown, USA",@chantelcline_21 @YghOoper Wouldn't you rather him suffer in prison the rest of his life? Death penalty is the easy way out!
1381,,"Charlotte, NC",@Ellie_Grahamm He's willing to plead guilty and avoid the death penalty. Wouldn't you think prosecutors should consider that offer?
1382,,Davian ♡,@bributeras Death penalty cost so much more money than keeping him alive 😅 besides that’s the easy way out
1383,,,"@ajc A broken child my ass, being sorry is not gonna get all those lives back, pit him to death penalty"
1384,,,@kmbc To avoid the death penalty when he took lives??? Why should he be spared
1385,,"New Hampshire, USA","@WMUR9 The death penalty would be  too kind for this monster , but he will be exonerated by liberal system  ."
1386,,,@RetFFMike @DRUDGE_REPORT General population in a state prison would be better than the death penalty.
1387,,"Massachusetts, USA",@FartyMaloof @vicecanada @RAINN Pedophilia can't be cured.  Castrate or Death Penalty.  Full Stop.  #MeToo #TimesUP #burnitdown
1388,,south jersey,@tadams1234bg @FoxNews I sure hope Florida gives him the death penalty.  Tax payers should not pay to let him breath our air
1389,,"Brooklyn, NY","“kim, i always assume that anything you tell me is completely confidential &amp; punishable by penalty of death”- @TheLazyBean7 😂"
1390,,"Harare, Zimbabwe","Botswana has a death penalty.  Yhu i learn something new everyday, but in Zim that position of an executioner is still vacant i presume."
1391,,,More people are incarcerated than the populations of north and South Dakota combined. Let’s get the death penalty started
1392,,Georgia,@ShannonSharpe @pieinthesky81 Past doesn't matter.  He did what he did. He deserves the death penalty.
1393,,,@JBarata_Z_H cause he’s scared of death penalty and/or prison
1394,,"Northglenn,  Colorado ",@Lust_Fxr_Life @nathessing And they said they would please guilty if death penalty wasn't on the table. Give him life without parole.
1395,,midway,Idc I 100% do not believe in the death penalty.
1396,,Your moms house,@ajc Sorry huh... that's nice... Death Penalty or Life in Jail you pathetic waste
1397,,,@amelia_karras @bluelivesmtr RIP Mojo  ❤️❤️🇺🇸  Thank you for your service. Death Penalty
1398,,Jersey ,"never have and never will believe in the death penalty, but that’s just me"
1399,,"Chicago, IL",@Cronnor_ If he pleads not guilty then it starts a trial... in which he would most likely get death penalty
1400,,"Chicago, IL",@Cronnor_ Right. So stupid. If he pleads guilty it saves everyone from a long and painful trial. So in return he wants no death penalty.
1401,,"Florida, USA",@katekennedy6 @ScrubbyTuggins @ABC Death penalty is far more expensive than life in prison.
1402,,Detroit MI,What takes so long for someone to get the death penalty ?
1403,,,If this inbreed white boy don’t get the death penalty for murdering 17 people i honestly will consider moving out of the US for this bs
1404,,central coast california ,"@ajc I don’t care if he was broken, he “broke” a lot of families when he did this. Death Penalty!!"
1405,,USA,Enforce the Death Penalty. #NationalSchoolWalkout
1406,,Colorado,"@ajc He's not a child, he is an adult. I personally would like to see a public hanging as his death penalty method."
1407,,"Florida, USA","Nikolas Cruz could try to avoid death penalty in Florida shooting, lawyer says"
1408,,Riding the Blue Wave,Should the #ParklandShooting Suspect be given the death penalty? #deathpenalty
1409,,Sacramento,@CBSNews Thank You North Carolina for seeking the death penalty for the child killing animal......I say ...'go woodchipper'.... :-)
1410,,"Perris, CA",@yvettegoza Fuck the death penalty let him rot in prison
1411,,,@koconews No chance they should plea bargain with him!  He needs the Death penalty!
1412,,"Houston, TX",Question. Do you believe in the death penalty?
1413,,,Lol Florida killer pleads guilty to avoid death penalty lol nigga u going die in prison
1414,,,A black man would’ve done what Nicholas Cruz did instant Death Penalty
1415,,,@WISN12News The death penalty?  Isn't he in trouble for killing as in Killing is bad?
1416,,sleep,niggas sentence the death penalty like its a pleasure to live on this earth. DONT NOBODY WANNA BE HERE
1417,,ישראל,@AmbassadorOPTV very sorry! Israel is obliged to use the death penalty as a terrorist
1418,,,What’s your stance on the death penalty?
1419,,NY,Should the death penalty be on the table after tragic shooting in Florida in my opinion absolutely
1420,,"Arizona, USA","@pushforward40 @FoxNews No way, justice demands death penalty."
1421,,"Southwest Florida, USA",@LORDCHXPPV777 @ajc Special cases.... Either you're for the death penalty or against it. Don't entertain yourself.
1422,,"Independence, Missouri",@fox4kc He needs the death penalty quick. He doesn't deserve a bed and food at the tax payers expense.
