,label,location,tweet_text
1454,,rhode island,"you think your right to have a gun outweighs kids' rights to be safe at school, and yet... they're the entitled ones"
1455,,"Georgia, USA",@Jaime_ASantos How about we stop murdering babies and leave our gun rights alone?
1456,,"Pennsylvania, USA","The NRA doesn't care about Rights, if they did they would care about the victims of gun violence Rights! They care about $ nothing more."
1457,,810,my mom trying to defend gun rights is only proving why guns laws need to stricter
1458,,,@HadenFx @bradymakesmusic Fuck gun control that’s just taking away more of our rights
1459,,"Perrysburg, OH",@SebastianMurdoc @DebnamCarey Taking away gun rights is not the answer!
1460,,,@thehill So I’m a Russian boy now? Nice to know when I’m showing my face  I’m automatically a bot for supporting gun rights?
1461,,"Seattle, WA","@ElizLanders No one has done more for gun rights in their firat years in office than Rick Scott, per NRA endorsement"
1462,,"Manhattan, NY",Have anyone seen the mythical “my child was killed in school today but I’ll be damned if they take away my gun rights!!!” parent yet?
1463,,,"Gun rights is a big deal in this country, and with that being said don't fuck with my right to bear arms."
1464,,"Austin, TX",Don’t waste my time talking to me about gun ownership rights if you’re gonna make weak ass arguments
1465,,❤ the sooner state ❤,@TomiLahren It’s about putting human rights above the second amendment. Gun and mental health reform have to happen!
1466,,"West Allis, WI",@AldermanMay Agree no gun rights should take priority of children’s lives.
1467,,,@iMatt413 with that understanding you have to ask yourself what viable options do we have to protect the children &amp; our gun rights.
1468,,,"@flasunshine929 @mikemnyc @FoxNews @kimguilfoyle I am right. I used to be a supporter of gun rights, now I think differently."
1469,,"Orem, UT",Gun rights... mental health.... pick a side and divide america
1470,,"San Diego, CA","@CNN Messing with our gun rights is reason you lost Hillary.  By the way. Gun sales are down after Trump got Elected. 
Obama is responsible"
1471,,"Athens, OH",Laws that you have to follow. Because you believe him insane and incompetent. The reason people for gun rights feel the need to express
1472,,,@RRN3 You will never infringe my gun rights. Enjoy the effort.🤡
1473,,"Missouri, USA","@HiTinz @kjmarab1 @Rygolet @BuzzFeedNews Here's a fun fact I don't own a gun, I didn't vote for Trump. I believe in civil rights.."
1474,,,"@DaShanneStokes Trump’s message will be arm the schools, not infringe the rights of innocent and responsible gun owners."
1475,,at tha skate park fuzzo,@_scurrz They gon be sick when our gun rights are gone an the gov really start over using their power
1476,,United States,"@Slate gun rights activists shouldn't be so hard on themselves. Their parents could of done a better job, eh?"
1477,,"Philadelphia, PA",Studies- “You know countries with strict guns laws have low gun de-”                      Republican Party- “MY RIGHTS!!!!!”
1478,,"enfield, ct",People know gun rights are meant to over throw corrupt government right? Or am I missing something here
1479,,540,Most people are gonna argue abt gun rights even before they show respect to the kids
1480,,,Saying that having more gun control is an infringement on your rights is not a valid argument and here’s why
1481,,Hitchhiking the Galaxy ,@Exocet_missile 
1482,,The Mirror,PEOPLE SHOULD HAVE MORE RIGHTS TO THEIR OWN LIVES THAN YOU DO TO OWN A GUN
1483,,,You have only the rights for which you are willing to fight.
1484,,,"@iMatt413 for every problem there is more than one solution. Dems know we won't give up our gun rights, but offer no other solutions. Why?"
1485,,CT,"gun control isn't about taking away your rights
gun control is about making sure guns are in the right hands"
1486,,Elsewhere,"'a great deal of gun rights advocacy, evidence shows, is driven by white racial anxiety'"
1487,,"Rockwall, TX","@SenTedCruz 
Once again defending gun rights over the rights if children. You should be ashamed"
1488,,,@BobWeiss91362 I'm with you. I won't vote for gun rights politicians.
1489,,,@newtgingrich This is incredibly irresponsible and so transparent.   F*ck your gun rights.
1490,,"Florida, USA","@TomiLahren Stripping the rights to a safe and secure place for general education for a few gun holders is not the answer, fucking moron."
1491,,"penna,usa","Ted Cruz get over it it’s NRA and those assault weapons
Not taking rights away from the gun owners of this country."
1492,,Alex,I haven’t seen one educated argument defending the gun rights we have.
1493,,"Adelaide, South Australia","@neiltyson God said rights 2 bare Arms 
R WE born with Musical mouth piece he also said fight with all ur might that's not a GUN u know"
1494,,"Raleigh, NC",It’s wild to me that people love guns &amp; value their “gun rights” more than children’s lives.
1495,,,"as someone who strongly supports gun rights, putting more guns in the schools is the WORST possible solution to this problem"
1496,,,"@AynRandPaulRyan You ain’t infringing my gun rights.
Get over it! 🤡"
1497,,"Illinois, United States of America💗",@BrandonTXNeely Protecting gun rights protects the children against government tryanny.
1498,,"Miami, FL",@bariweiss Please talk to the Venezuelan people and ask them how they feel now about giving up their gun rights.
1499,,Helmet of the highest order,@BirdOPrey5 @ryanfrance13 @JesDKArt @Teddybomber @flutter_rob @JuneLover70 @SethMacFarlane NOBODY needs a gun to protect their rights pal
1500,,,"Gun control activists assert, auto weapons are not needed; gun rights activists contest, self-defense is a human right."
1501,,,gun rights advocates refuse to allow a database of gun ownership to be digitized or made public for fear of it being used to take their guns
1502,,,@michaelmalice They don't seem to realize that gun rights are the only rights conservatives actually care about
1503,,,@GothCarnotaurus isnt it funny how saying kids lives are more important than ur gun rights is a controversial statement
1504,,,the thing that bothers me most about gun control/rights is that it’s virtually impossible to assemble accurate data
1505,,in trance in music,@wildnestor @Maverick00_ We were founded a upon this. We deserve to keep our gun rights!
1506,,,Sad that gun rights are more valuable than the right to live!
1507,,,"Gun control activists assert, ban assault weapons; gun rights activists maintain, armed citzens are a check on tyranny."
1508,,south baltimore,Favorite piece of the gun rights argument: tHe BlAcK mArKeT. That thing we all know and love to use to buy products we can’t get at stores.
1509,,New York City,gun rights activists feelings &lt; human lives
1510,,United States,"@HoodieDemon Of course not, but they also aren't supporters of gun rights like everyone thinks they are."
1511,,"Nashville, TN",@cnni The NRA wasn’t formed or organized to protect gun owners’ rights but to promote gun safety.
1512,,"Cocoa Beach, FL",@TomiLahren Nobody said strip everyone’s gun rights
1513,,,"Gun control activists assert, ban guns for those on no-fly lists; gun rights activists debate, armed citzens are a check on tyranny."
1514,,,what if they want us to push for stricter gun rights so we all are defenseless against police &amp; military? So they can control us more
1515,,,"It's not necessarily gun rights that is the issue nor mental stability, it now rests in the hands of the United States government."
1516,,,"@JamesThompsonKS stricter gun control, the environment, gerrymandering, women’s rights, and our ability to listen to each other."
1517,,Atlanta,How is enforcing stricter gun laws taking away anyone’s rights?
1518,,The Rift.,why the fuck is jackrs a gun rights activist when hes from the uk and never touched a gun in his life
1519,,"Lake Havasu City, AZ","I wore a green ribbon today for gun control. A gun rights person said to me, “ well I hope your wearing that for Chiciago.”  Ya. I am."
1520,,Pennsylvania,"@kcjoyce @EdKrassen Yeah, it's insane they think their gun rights supersede the right of our kids to be safe when they leave the house."
1521,,Central TX,"@Cathh_Carr how do you get the guns away from the ""bad"" guys... those people don't care about Gun Rights or Gun Laws, they just act."
1522,,"Washington, DC/ WV",The more I read about this shooting in florida the more I wanna say f you to your gun toting rights over children's rights to live!
1523,,♐️Southbay • Oahu ,@effinparra gun control relates but doesnt even effect the 2nd amendment or rights lmao tomato just sayin this to scare ppl
1524,,"Portland, OR",Ever notice how when there is a shooting the first thing Conservatives do is fight over salvaging gun rights rather than saving kids lives?
1525,,"Asbury Park, NJ",@TomiLahren No one has proposed stripping away rights from gun owners.   Stopping making shit up you stupid cunt.
1526,,,@JustineBateman @SenFeinstein @SenGillibrand @SenatorReid @SenSchumer I guess gun owners civils rights are more important then dead kids
1527,,,@royblunt kc staffers don’t understand reasonable gun control is wanted by 2nd Amend. supporters &amp; does NOT impinge on constitutional rights
1528,,Great Lake State,I have like no Facebook friends bc I’m always posting “controversial” things like we need gun control and trans people deserve rights
1529,,,@Mandeezy Governments dont give back gun rights after they are removed.
1530,,"Saskatoon, Saskatchewan",Spoke of gun rights and defending your guns against govt. Then spoke of the numerology of 9-11.
1531,,,"Gun control activists insist, ban guns for those on no-fly lists; gun rights activists respond, armed citzens are a check on tyranny."
1532,,,"@KennedyPolkk @MPapasadero Or the FBI sucks ass, they knew he was a threat weeks ago. Don't touch my gun or my rights"
1533,,"Texas, USA",@TomiLahren They cry about the rights of gun supporters but what about all the rights lost by the 17 students and facultyin Parkland FL?
1534,,"Rochester, NY",FUCK YOUR GUN RIGHTS. I WANT THEM GONE. YAYYYYYY
1535,,,@ricket61 Thr NRA used to be about gun rights. But long ago it shifted to only caring about gun sales
1536,,,"Gun control activists assert, ban assault weapons; gun rights activists debate, no-fly lists often victimize innocent Americans."
1537,,,@_Makada_ Mao and Castro are HUGE gun rights pushers. What are you on about?
1538,,PNW,My Mom just handed my Dad his ass about gun rights 😂😂😂
